         743         1.8         1.8 9.34151e-09
         744         1.8         1.8 9.33523e-09
         745         1.8         1.8 9.29696e-09
         746         1.8         1.8 9.25863e-09
         747         1.8         1.8 9.25244e-09
         748         1.8         1.8 9.21409e-09
         749         1.8         1.8 9.20793e-09
         750         1.8         1.8 9.20179e-09
         751         1.8         1.8 9.19567e-09
         752         1.8         1.8 9.15736e-09
         753         1.8         1.8   9.119e-09
         754         1.8         1.8 9.11295e-09
         755         1.8         1.8 9.07456e-09
         756         1.8         1.8 9.06856e-09
         757         1.8         1.8 9.03014e-09
         758         1.8         1.8 9.02418e-09
         759         1.8         1.8 9.05062e-09
         760         1.8         1.8  9.0123e-09
         761         1.8         1.8 9.00638e-09
         762         1.8         1.8 8.96803e-09
         763         1.8         1.8 8.96215e-09
         764         1.8         1.8 8.92378e-09
         765         1.8         1.8 8.91794e-09
         766         1.8         1.8 8.87953e-09
         767         1.8         1.8 8.93875e-09
         768         1.8         1.8 8.90051e-09
         769         1.8         1.8  8.8622e-09
         770         1.8         1.8 8.85644e-09
         771         1.8         1.8  8.8181e-09
         772         1.8         1.8 8.81238e-09
         773         1.8         1.8   8.774e-09
         774         1.8         1.8 8.76833e-09
         775         1.8         1.8 8.72992e-09
         776         1.8         1.8 8.78964e-09
         777         1.8         1.8 8.75139e-09
         778         1.8         1.8 8.74576e-09
         779         1.8         1.8 8.70747e-09
         780         1.8         1.8 8.70189e-09
         781         1.8         1.8 8.66356e-09
         782         1.8         1.8 8.62516e-09
         783         1.8         1.8 8.61965e-09
         784         1.8         1.8 8.58121e-09
         785         1.8         1.8 8.64146e-09
         786         1.8         1.8 8.60319e-09
         787         1.8         1.8 8.59772e-09
         788         1.8         1.8 8.55941e-09
         789         1.8         1.8 8.55398e-09
         790         1.8         1.8 8.51562e-09
         791         1.8         1.8 8.51024e-09
         792         1.8         1.8 8.47184e-09
         793         1.8         1.8 8.46649e-09
         794         1.8         1.8 8.46116e-09
         795         1.8         1.8 8.45584e-09
         796         1.8         1.8 8.41745e-09
         797         1.8         1.8 8.41217e-09
         798         1.8         1.8 8.37373e-09
         799         1.8         1.8 8.36849e-09
         800         1.8         1.8    8.33e-09
         801         1.8         1.8  8.3248e-09
         802         1.8         1.8 8.28626e-09
         803         1.8         1.8 8.34762e-09
         804         1.8         1.8 8.30926e-09
         805         1.8         1.8 8.30409e-09
         806         1.8         1.8 8.26568e-09
         807         1.8         1.8 8.26055e-09
         808         1.8         1.8 8.22209e-09
         809         1.8         1.8   8.217e-09
         810         1.8         1.8 8.17848e-09
         811         1.8         1.8 8.17343e-09
         812         1.8         1.8 8.20181e-09
         813         1.8         1.8 8.19676e-09
         814         1.8         1.8 8.15836e-09
         815         1.8         1.8 8.15335e-09
         816         1.8         1.8 8.11489e-09
         817         1.8         1.8 8.10992e-09
         818         1.8         1.8  8.0714e-09
         819         1.8         1.8 8.06647e-09
         820         1.8         1.8 8.02789e-09
         821         1.8         1.8   8.023e-09
         822         1.8         1.8 8.05174e-09
         823         1.8         1.8 8.04685e-09
         824         1.8         1.8 8.00839e-09
         825         1.8         1.8 8.00353e-09
         826         1.8         1.8 7.99868e-09
         827         1.8         1.8 7.96019e-09
         828         1.8         1.8 7.95538e-09
         829         1.8         1.8 7.91682e-09
         830         1.8         1.8 7.91205e-09
         831         1.8         1.8 7.87342e-09
         832         1.8         1.8 7.93623e-09
         833         1.8         1.8 7.89779e-09
         834         1.8         1.8 7.89305e-09
         835         1.8         1.8 7.85454e-09
         836         1.8         1.8 7.84984e-09
         837         1.8         1.8 7.81126e-09
         838         1.8         1.8  7.8066e-09
         839         1.8         1.8 7.76795e-09
         840         1.8         1.8 7.76333e-09
         841         1.8         1.8 7.75871e-09
         842         1.8         1.8  7.7541e-09
         843         1.8         1.8  7.7495e-09
         844         1.8         1.8 7.71087e-09
         845         1.8         1.8  7.7063e-09
         846         1.8         1.8 7.66759e-09
         847         1.8         1.8 7.66306e-09
         848         1.8         1.8 7.62428e-09
         849         1.8         1.8 7.61979e-09
         850         1.8         1.8 7.58092e-09
         851         1.8         1.8 7.57647e-09
         852         1.8         1.8 7.57202e-09
         853         1.8         1.8  7.6019e-09
         854         1.8         1.8 7.59745e-09
         855         1.8         1.8 7.55872e-09
         856         1.8         1.8 7.55431e-09
         857         1.8         1.8  7.5155e-09
         858         1.8         1.8 7.51112e-09
         859         1.8         1.8 7.50675e-09
         860         1.8         1.8 7.46789e-09
         861         1.8         1.8 7.46355e-09
         862         1.8         1.8 7.42461e-09
         863         1.8         1.8 7.48933e-09
         864         1.8         1.8 7.45058e-09
         865         1.8         1.8 7.44627e-09
         866         1.8         1.8 7.40744e-09
         867         1.8         1.8 7.40317e-09
         868         1.8         1.8  7.3989e-09
         869         1.8         1.8 7.36001e-09
         870         1.8         1.8 7.35577e-09
         871         1.8         1.8 7.31679e-09
         872         1.8         1.8 7.31259e-09
         873         1.8         1.8 7.27352e-09
         874         1.8         1.8 7.33892e-09
         875         1.8         1.8 7.33473e-09
         876         1.8         1.8 7.29588e-09
         877         1.8         1.8 7.29172e-09
         878         1.8         1.8 7.25278e-09
         879         1.8         1.8 7.24865e-09
         880         1.8         1.8 7.24453e-09
         881         1.8         1.8 7.20553e-09
         882         1.8         1.8 7.20144e-09
         883         1.8         1.8 7.16234e-09
         884         1.8         1.8 7.15829e-09
         885         1.8         1.8 7.11908e-09
         886         1.8         1.8 7.18517e-09
         887         1.8         1.8 7.18112e-09
         888         1.8         1.8 7.14215e-09
         889         1.8         1.8 7.13813e-09
         890         1.8         1.8 7.09906e-09
         891         1.8         1.8 7.09507e-09
         892         1.8         1.8  7.0911e-09
         893         1.8         1.8 7.05195e-09
         894         1.8         1.8 7.04801e-09
         895         1.8         1.8 7.00876e-09
         896         1.8         1.8 7.00485e-09
         897         1.8         1.8 7.03621e-09
         898         1.8         1.8 6.99704e-09
         899         1.8         1.8 6.99315e-09
         900         1.8         1.8 6.95388e-09
         901         1.8         1.8 6.95002e-09
         902         1.8         1.8 6.94616e-09
         903         1.8         1.8  6.9068e-09
         904         1.8         1.8 6.90298e-09
         905         1.8         1.8 6.86351e-09
         906         1.8         1.8 6.85972e-09
         907         1.8         1.8 6.85594e-09
         908         1.8         1.8 6.81638e-09
         909         1.8         1.8 6.88397e-09
         910         1.8         1.8 6.84463e-09
         911         1.8         1.8 6.84087e-09
         912         1.8         1.8 6.83712e-09
         913         1.8         1.8 6.79769e-09
         914         1.8         1.8 6.79397e-09
         915         1.8         1.8 6.79026e-09
         916         1.8         1.8 6.75074e-09
         917         1.8         1.8 6.74706e-09
         918         1.8         1.8 6.70742e-09
         919         1.8         1.8 6.70377e-09
         920         1.8         1.8 6.70012e-09
         921         1.8         1.8 6.73239e-09
         922         1.8         1.8 6.72874e-09
         923         1.8         1.8 6.68922e-09
         924         1.8         1.8  6.6856e-09
         925         1.8         1.8 6.68199e-09
         926         1.8         1.8 6.64238e-09
         927         1.8         1.8 6.63879e-09
         928         1.8         1.8 6.63522e-09
         929         1.8         1.8  6.5955e-09
         930         1.8         1.8 6.59196e-09
         931         1.8         1.8 6.55212e-09
         932         1.8         1.8  6.5486e-09
         933         1.8         1.8 6.54509e-09
         934         1.8         1.8 6.57783e-09
         935         1.8         1.8 6.57431e-09
         936         1.8         1.8 6.57079e-09
         937         1.8         1.8  6.5311e-09
         938         1.8         1.8 6.52762e-09
         939         1.8         1.8 6.52414e-09
         940         1.8         1.8 6.48435e-09
         941         1.8         1.8  6.4809e-09
         942         1.8         1.8 6.44097e-09
         943         1.8         1.8 6.43755e-09
         944         1.8         1.8 6.43414e-09
         945         1.8         1.8 6.39409e-09
         946         1.8         1.8 6.39071e-09
         947         1.8         1.8 6.46034e-09
         948         1.8         1.8 6.42055e-09
         949         1.8         1.8 6.41717e-09
         950         1.8         1.8 6.41379e-09
         951         1.8         1.8 6.37389e-09
         952         1.8         1.8 6.37054e-09
         953         1.8         1.8  6.3305e-09
         954         1.8         1.8 6.32718e-09
         955         1.8         1.8 6.32387e-09
         956         1.8         1.8  6.2837e-09
         957         1.8         1.8 6.28042e-09
         958         1.8         1.8 6.27714e-09
         959         1.8         1.8 6.23685e-09
         960         1.8         1.8  6.2706e-09
         961         1.8         1.8 6.26733e-09
         962         1.8         1.8 6.22712e-09
         963         1.8         1.8 6.22389e-09
         964         1.8         1.8 6.22066e-09
         965         1.8         1.8 6.18031e-09
         966         1.8         1.8 6.17711e-09
         967         1.8         1.8 6.17392e-09
         968         1.8         1.8 6.13344e-09
         969         1.8         1.8 6.13028e-09
         970         1.8         1.8 6.12712e-09
         971         1.8         1.8 6.08651e-09
         972         1.8         1.8 6.08337e-09
         973         1.8         1.8 6.08025e-09
         974         1.8         1.8 6.11452e-09
         975         1.8         1.8 6.11139e-09
         976         1.8         1.8 6.07089e-09
         977         1.8         1.8 6.06779e-09
         978         1.8         1.8 6.06468e-09
         979         1.8         1.8 6.02405e-09
         980         1.8         1.8 6.02098e-09
         981         1.8         1.8 6.01791e-09
         982         1.8         1.8 5.97713e-09
         983         1.8         1.8 5.97409e-09
         984         1.8         1.8 5.97106e-09
         985         1.8         1.8 5.93013e-09
         986         1.8         1.8 5.92712e-09
         987         1.8         1.8 5.92412e-09
         988         1.8         1.8 5.95896e-09
         989         1.8         1.8 5.95594e-09
         990         1.8         1.8 5.95293e-09
         991         1.8         1.8 5.91215e-09
         992         1.8         1.8 5.90917e-09
         993         1.8         1.8  5.9062e-09
         994         1.8         1.8 5.90322e-09
         995         1.8         1.8 5.86231e-09
         996         1.8         1.8 5.85937e-09
         997         1.8         1.8 5.85643e-09
         998         1.8         1.8 5.81536e-09
         999         1.8         1.8 5.81245e-09
        1000         1.8         1.8 5.80954e-09
        1001         1.8         1.8 5.76831e-09
        1002         1.8         1.8  5.8418e-09
        1003         1.8         1.8 5.83889e-09
        1004         1.8         1.8 5.79796e-09
        1005         1.8         1.8 5.79507e-09
        1006         1.8         1.8 5.79219e-09
        1007         1.8         1.8  5.7511e-09
        1008         1.8         1.8 5.74825e-09
        1009         1.8         1.8  5.7454e-09
        1010         1.8         1.8 5.70414e-09
        1011         1.8         1.8 5.70132e-09
        1012         1.8         1.8  5.6985e-09
        1013         1.8         1.8 5.65707e-09
        1014         1.8         1.8 5.65428e-09
        1015         1.8         1.8  5.6515e-09
        1016         1.8         1.8 5.60989e-09
        1017         1.8         1.8 5.68448e-09
        1018         1.8         1.8 5.68168e-09
        1019         1.8         1.8  5.6789e-09
        1020         1.8         1.8 5.63763e-09
        1021         1.8         1.8 5.63487e-09
        1022         1.8         1.8 5.63211e-09
        1023         1.8         1.8 5.59067e-09
        1024         1.8         1.8 5.58794e-09
        1025         1.8         1.8 5.58521e-09
        1026         1.8         1.8 5.54358e-09
        1027         1.8         1.8 5.54088e-09
        1028         1.8         1.8 5.53819e-09
        1029         1.8         1.8 5.49638e-09
        1030         1.8         1.8 5.49371e-09
        1031         1.8         1.8 5.49104e-09
        1032         1.8         1.8 5.52745e-09
        1033         1.8         1.8 5.48572e-09
        1034         1.8         1.8 5.48307e-09
        1035         1.8         1.8 5.48042e-09
        1036         1.8         1.8 5.43851e-09
        1037         1.8         1.8 5.43589e-09
        1038         1.8         1.8 5.43327e-09
        1039         1.8         1.8 5.39115e-09
        1040         1.8         1.8 5.38856e-09
        1041         1.8         1.8 5.38597e-09
        1042         1.8         1.8 5.38339e-09
        1043         1.8         1.8  5.3411e-09
        1044         1.8         1.8 5.33854e-09
        1045         1.8         1.8 5.33598e-09
        1046         1.8         1.8 5.29348e-09
        1047         1.8         1.8 5.29095e-09
        1048         1.8         1.8 5.36796e-09
        1049         1.8         1.8  5.3258e-09
        1050         1.8         1.8 5.32326e-09
        1051         1.8         1.8 5.32073e-09
        1052         1.8         1.8  5.3182e-09
        1053         1.8         1.8 5.27586e-09
        1054         1.8         1.8 5.27335e-09
        1055         1.8         1.8 5.27085e-09
        1056         1.8         1.8 5.22829e-09
        1057         1.8         1.8 5.22582e-09
        1058         1.8         1.8 5.22335e-09
        1059         1.8         1.8 5.22088e-09
        1060         1.8         1.8 5.17812e-09
        1061         1.8         1.8 5.17568e-09
        1062         1.8         1.8 5.17324e-09
        1063         1.8         1.8 5.13025e-09
        1064         1.8         1.8  5.2086e-09
        1065         1.8         1.8 5.20615e-09
        1066         1.8         1.8 5.20371e-09
        1067         1.8         1.8 5.16111e-09
        1068         1.8         1.8 5.15869e-09
        1069         1.8         1.8 5.15628e-09
        1070         1.8         1.8 5.11344e-09
        1071         1.8         1.8 5.11106e-09
        1072         1.8         1.8 5.10867e-09
        1073         1.8         1.8 5.10629e-09
        1074         1.8         1.8 5.06324e-09
        1075         1.8         1.8 5.06089e-09
        1076         1.8         1.8 5.05854e-09
        1077         1.8         1.8 5.01525e-09
        1078         1.8         1.8 5.01292e-09
        1079         1.8         1.8  5.0106e-09
        1080         1.8         1.8 5.00827e-09
        1081         1.8         1.8 5.04682e-09
        1082         1.8         1.8 5.04449e-09
        1083         1.8         1.8 5.04216e-09
        1084         1.8         1.8 5.03983e-09
        1085         1.8         1.8 4.99672e-09
        1086         1.8         1.8 4.99442e-09
        1087         1.8         1.8 4.99212e-09
        1088         1.8         1.8 4.94876e-09
        1089         1.8         1.8 4.94649e-09
        1090         1.8         1.8 4.94422e-09
        1091         1.8         1.8 4.94195e-09
        1092         1.8         1.8 4.89835e-09
        1093         1.8         1.8 4.89611e-09
        1094         1.8         1.8 4.89387e-09
        1095         1.8         1.8 4.89164e-09
        1096         1.8         1.8 4.84779e-09
        1097         1.8         1.8 4.84558e-09
        1098         1.8         1.8 4.92617e-09
        1099         1.8         1.8 4.92393e-09
        1100         1.8         1.8 4.88051e-09
        1101         1.8         1.8 4.87829e-09
        1102         1.8         1.8 4.87607e-09
        1103         1.8         1.8 4.83238e-09
        1104         1.8         1.8 4.83019e-09
        1105         1.8         1.8 4.82801e-09
        1106         1.8         1.8 4.82582e-09
        1107         1.8         1.8 4.78188e-09
        1108         1.8         1.8 4.77972e-09
        1109         1.8         1.8 4.77757e-09
        1110         1.8         1.8 4.77541e-09
        1111         1.8         1.8 4.73121e-09
        1112         1.8         1.8 4.72908e-09
        1113         1.8         1.8 4.72696e-09
        1114         1.8         1.8 4.72483e-09
        1115         1.8         1.8 4.68036e-09
        1116         1.8         1.8  4.7206e-09
        1117         1.8         1.8 4.71848e-09
        1118         1.8         1.8 4.71637e-09
        1119         1.8         1.8 4.67198e-09
        1120         1.8         1.8  4.6699e-09
        1121         1.8         1.8 4.66782e-09
        1122         1.8         1.8 4.62312e-09
        1123         1.8         1.8 4.62107e-09
        1124         1.8         1.8 4.61901e-09
        1125         1.8         1.8 4.61696e-09
        1126         1.8         1.8 4.57198e-09
        1127         1.8         1.8 4.56995e-09
        1128         1.8         1.8 4.56792e-09
        1129         1.8         1.8  4.5659e-09
        1130         1.8         1.8 4.52062e-09
        1131         1.8         1.8 4.51862e-09
        1132         1.8         1.8 4.51662e-09
        1133         1.8         1.8 4.51463e-09
        1134         1.8         1.8 4.46903e-09
        1135         1.8         1.8 4.55381e-09
        1136         1.8         1.8 4.55181e-09
        1137         1.8         1.8 4.54981e-09
        1138         1.8         1.8 4.41722e-09
        1139         1.8         1.8  4.3709e-09
        1140         1.8         1.8 4.27889e-09
        1141         1.8         1.8 4.18503e-09
        1142         1.8         1.8 4.04135e-09
        1143         1.8         1.8 4.03958e-09
        1144         1.8         1.8 3.94051e-09
        1145         1.8         1.8 3.88924e-09
        1146         1.8         1.8 3.73503e-09
        1147         1.8         1.8 3.62821e-09
        1148         1.8         1.8 3.51835e-09
        1149         1.8         1.8 3.51682e-09
        1150         1.8         1.8 3.34646e-09
        1151         1.8         1.8 3.28682e-09
        1152         1.8         1.8 3.16589e-09
        1153         1.8         1.8 3.04037e-09
        1154         1.8         1.8 2.90967e-09
        1155         1.8         1.8 2.84154e-09
        1156         1.8         1.8 2.70167e-09
        1157         1.8         1.8 2.62848e-09
        1158         1.8         1.8 2.47708e-09
        1159         1.8         1.8 2.23185e-09
        1160         1.8         1.8 2.23089e-09
        1161         1.8         1.8 2.05123e-09
        1162         1.8         1.8 1.85461e-09
        1163         1.8         1.8 1.63491e-09
        1164         1.8         1.8 1.38116e-09
        1165         1.8         1.8 1.06938e-09
        1166         1.8         1.8 1.06892e-09
        1167         1.8         1.8           0
        1168         1.8         1.8 8.72025e-10
        1169         1.8         1.8 1.06755e-09
        1170         1.8         1.8 1.37761e-09
        1171         1.8         1.8 1.50845e-09
        1172         1.8         1.8 1.74107e-09
        1173         1.8         1.8 1.94575e-09
        1174         1.8         1.8 2.13055e-09
        1175         1.8         1.8  2.2166e-09
        1176         1.8         1.8  2.2993e-09
        1177         1.8         1.8 2.45701e-09
        1178         1.8         1.8 2.60495e-09
        1179         1.8         1.8 2.74469e-09
        1180         1.8         1.8 2.81128e-09
        1181         1.8         1.8 2.94086e-09
        1182         1.8         1.8 3.00284e-09
        1183         1.8         1.8 3.12413e-09
        1184         1.8         1.8 3.29806e-09
        1185         1.8         1.8 3.29667e-09
        1186         1.8         1.8 3.40701e-09
        1187         1.8         1.8 3.51372e-09
        1188         1.8         1.8 3.56506e-09
        1189         1.8         1.8 3.61558e-09
        1190         1.8         1.8 3.71589e-09
        1191         1.8         1.8 3.81339e-09
        1192         1.8         1.8 3.90831e-09
        1193         1.8         1.8 4.04707e-09
        1194         1.8         1.8 4.04538e-09
        1195         1.8         1.8 4.08938e-09
        1196         1.8         1.8 4.17752e-09
        1197         1.8         1.8 4.30698e-09
        1198         1.8         1.8 4.30518e-09
        1199         1.8         1.8 4.38861e-09
        1200         1.8         1.8 4.47035e-09
        1201         1.8         1.8 4.50967e-09
        1202         1.8         1.8 4.54859e-09
        1203         1.8         1.8 4.62718e-09
        1204         1.8         1.8 4.70433e-09
        1205         1.8         1.8  4.7801e-09
        1206         1.8         1.8  4.8165e-09
        1207         1.8         1.8 4.89033e-09
        1208         1.8         1.8 4.92576e-09
        1209         1.8         1.8 4.99777e-09
        1210         1.8         1.8 4.99571e-09
        1211         1.8         1.8 5.10261e-09
        1212         1.8         1.8 5.17184e-09
        1213         1.8         1.8 5.24005e-09
        1214         1.8         1.8 5.23789e-09
        1215         1.8         1.8 5.30508e-09
        1216         1.8         1.8 5.37133e-09
        1217         1.8         1.8 5.43666e-09
        1218         1.8         1.8 5.43443e-09
        1219         1.8         1.8 5.49886e-09
        1220         1.8         1.8 5.59506e-09
        1221         1.8         1.8 5.62519e-09
        1222         1.8         1.8 5.62288e-09
        1223         1.8         1.8 5.68482e-09
        1224         1.8         1.8 5.74599e-09
        1225         1.8         1.8 5.83756e-09
        1226         1.8         1.8 5.83517e-09
        1227         1.8         1.8 5.89452e-09
        1228         1.8         1.8 5.92273e-09
        1229         1.8         1.8 5.95076e-09
        1230         1.8         1.8 6.00873e-09
        1231         1.8         1.8 6.06605e-09
        1232         1.8         1.8 6.12275e-09
        1233         1.8         1.8 6.12027e-09
        1234         1.8         1.8 6.20539e-09
        1235         1.8         1.8  6.2318e-09
        1236         1.8         1.8 6.28669e-09
        1237         1.8         1.8 6.28415e-09
        1238         1.8         1.8 6.33846e-09
        1239         1.8         1.8  6.4202e-09
        1240         1.8         1.8 6.41761e-09
        1241         1.8         1.8 6.47056e-09
        1242         1.8         1.8 6.49554e-09
        1243         1.8         1.8 6.54772e-09
        1244         1.8         1.8  6.5723e-09
        1245         1.8         1.8 6.62374e-09
        1246         1.8         1.8 6.67469e-09
        1247         1.8         1.8 6.67201e-09
        1248         1.8         1.8  6.7489e-09
        1249         1.8         1.8  6.7725e-09
        1250         1.8         1.8 6.76979e-09
        1251         1.8         1.8 6.81934e-09
        1252         1.8         1.8 6.86845e-09
        1253         1.8         1.8 6.94271e-09
        1254         1.8         1.8 6.93994e-09
        1255         1.8         1.8   6.988e-09
        1256         1.8         1.8 7.01048e-09
        1257         1.8         1.8 7.00769e-09
        1258         1.8         1.8 7.08009e-09
        1259         1.8         1.8 7.12695e-09
        1260         1.8         1.8 7.12412e-09
        1261         1.8         1.8 7.17058e-09
        1262         1.8         1.8 7.21666e-09
        1263         1.8         1.8 7.23813e-09
        1264         1.8         1.8 7.25951e-09
        1265         1.8         1.8 7.28079e-09
        1266         1.8         1.8 7.32595e-09
        1267         1.8         1.8 7.34695e-09
        1268         1.8         1.8 7.39159e-09
        1269         1.8         1.8 7.43589e-09
        1270         1.8         1.8 7.43296e-09
        1271         1.8         1.8 7.45351e-09
        1272         1.8         1.8 7.52054e-09
        1273         1.8         1.8 7.51759e-09
        1274         1.8         1.8 7.56088e-09
        1275         1.8         1.8 7.60386e-09
        1276         1.8         1.8 7.60088e-09
        1277         1.8         1.8 7.66625e-09
        1278         1.8         1.8 7.68589e-09
        1279         1.8         1.8 7.68288e-09
        1280         1.8         1.8 7.72493e-09
        1281         1.8         1.8 7.76668e-09
        1282         1.8         1.8 7.78592e-09
        1283         1.8         1.8 7.82724e-09
        1284         1.8         1.8 7.86827e-09
        1285         1.8         1.8 7.86521e-09
        1286         1.8         1.8 7.88408e-09
        1287         1.8         1.8 7.94642e-09
        1288         1.8         1.8 7.94333e-09
        1289         1.8         1.8 7.98352e-09
        1290         1.8         1.8 8.02345e-09
        1291         1.8         1.8 8.02034e-09
        1292         1.8         1.8 8.08129e-09
        1293         1.8         1.8 8.09939e-09
        1294         1.8         1.8 8.09626e-09
        1295         1.8         1.8  8.1354e-09
        1296         1.8         1.8 8.17429e-09
        1297         1.8         1.8 8.19206e-09
        1298         1.8         1.8 8.23058e-09
        1299         1.8         1.8 8.26886e-09
        1300         1.8         1.8 8.26568e-09
        1301         1.8         1.8 8.28313e-09
        1302         1.8         1.8 8.27995e-09
        1303         1.8         1.8 8.33831e-09
        1304         1.8         1.8 8.37587e-09
        1305         1.8         1.8 8.37266e-09
        1306         1.8         1.8 8.40998e-09
        1307         1.8         1.8 8.44709e-09
        1308         1.8         1.8 8.46394e-09
        1309         1.8         1.8 8.48073e-09
        1310         1.8         1.8 8.51739e-09
        1311         1.8         1.8 8.51414e-09
        1312         1.8         1.8 8.55057e-09
        1313         1.8         1.8 8.60646e-09
        1314         1.8         1.8 8.60319e-09
        1315         1.8         1.8  8.6391e-09
        1316         1.8         1.8 8.63581e-09
        1317         1.8         1.8 8.65204e-09
        1318         1.8         1.8 8.68763e-09
        1319         1.8         1.8  8.7037e-09
        1320         1.8         1.8 8.73899e-09
        1321         1.8         1.8 8.77408e-09
        1322         1.8         1.8 8.77076e-09
        1323         1.8         1.8 8.80565e-09
        1324         1.8         1.8 8.82135e-09
        1325         1.8         1.8 8.83701e-09
        1326         1.8         1.8  8.8715e-09
        1327         1.8         1.8 8.86816e-09
        1328         1.8         1.8 8.90246e-09
        1329         1.8         1.8 8.95526e-09
        1330         1.8         1.8 8.95189e-09
        1331         1.8         1.8 8.98574e-09
        1332         1.8         1.8 8.98236e-09
        1333         1.8         1.8 8.99753e-09
        1334         1.8         1.8 9.03109e-09
        1335         1.8         1.8 9.04611e-09
        1336         1.8         1.8 9.07941e-09
        1337         1.8         1.8 9.07602e-09
        1338         1.8         1.8 9.10913e-09
        1339         1.8         1.8 9.14208e-09
        1340         1.8         1.8 9.15678e-09
        1341         1.8         1.8 9.17144e-09
        1342         1.8         1.8 9.20405e-09
        1343         1.8         1.8 9.20062e-09
        1344         1.8         1.8 9.23305e-09
        1345         1.8         1.8 9.22962e-09
        1346         1.8         1.8 9.27968e-09
        1347         1.8         1.8  9.3117e-09
        1348         1.8         1.8 9.30825e-09
        1349         1.8         1.8 9.32247e-09
        1350         1.8         1.8 9.31902e-09
        1351         1.8         1.8 9.35079e-09
        1352         1.8         1.8 9.39989e-09
        1353         1.8         1.8 9.39642e-09
        1354         1.8         1.8  9.4278e-09
        1355         1.8         1.8 9.42432e-09
        1356         1.8         1.8 9.45555e-09
        1357         1.8         1.8 9.48662e-09
        1358         1.8         1.8 9.48313e-09
        1359         1.8         1.8 9.51405e-09
        1360         1.8         1.8 9.51055e-09
        1361         1.8         1.8 9.54131e-09
        1362         1.8         1.8 9.57193e-09
        1363         1.8         1.8 9.58543e-09
        1364         1.8         1.8 9.61584e-09
        1365         1.8         1.8 9.61231e-09
        1366         1.8         1.8  9.6257e-09
        1367         1.8         1.8 9.62218e-09
        1368         1.8         1.8 9.65235e-09
        1369         1.8         1.8 9.69912e-09
        1370         1.8         1.8 9.69558e-09
        1371         1.8         1.8 9.72541e-09
        1372         1.8         1.8 9.72186e-09
        1373         1.8         1.8 9.75155e-09
        1374         1.8         1.8 9.76456e-09
        1375         1.8         1.8 9.77754e-09
        1376         1.8         1.8 9.80695e-09
        1377         1.8         1.8 9.80339e-09
        1378         1.8         1.8 9.83266e-09
        1379         1.8         1.8  9.8291e-09
        1380         1.8         1.8 9.87454e-09
        1381         1.8         1.8 9.90349e-09
        1382         1.8         1.8  9.8999e-09
        1383         1.8         1.8 9.91253e-09
        1384         1.8         1.8 9.90895e-09
        1385         1.8         1.8 9.93769e-09
        1386         1.8         1.8 9.95022e-09
        1387         1.8         1.8 9.97877e-09
        1388         1.8         1.8 1.00072e-08
        1389         1.8         1.8 1.00036e-08
        1390         1.8         1.8 1.00319e-08
        1391         1.8         1.8 1.00283e-08
        1392         1.8         1.8 1.00565e-08
        1393         1.8         1.8 1.00528e-08
        1394         1.8         1.8 1.00809e-08
        1395         1.8         1.8 1.01088e-08
        1396         1.8         1.8 1.01052e-08
        1397         1.8         1.8  1.0133e-08
        1398         1.8         1.8  1.0145e-08
        1399         1.8         1.8 1.01727e-08
        1400         1.8         1.8  1.0169e-08
        1401         1.8         1.8  1.0181e-08
        1402         1.8         1.8 1.01774e-08
        1403         1.8         1.8 1.02048e-08
        1404         1.8         1.8 1.02476e-08
        1405         1.8         1.8 1.02439e-08
        1406         1.8         1.8 1.02711e-08
        1407         1.8         1.8 1.02674e-08
        1408         1.8         1.8 1.02945e-08
        1409         1.8         1.8 1.02908e-08
        1410         1.8         1.8 1.03177e-08
        1411         1.8         1.8 1.03141e-08
        1412         1.8         1.8 1.03409e-08
        1413         1.8         1.8 1.03676e-08
        1414         1.8         1.8 1.03639e-08
        1415         1.8         1.8 1.03905e-08
        1416         1.8         1.8 1.03868e-08
        1417         1.8         1.8 1.04283e-08
        1418         1.8         1.8 1.04247e-08
        1419         1.8         1.8  1.0436e-08
        1420         1.8         1.8 1.04323e-08
        1421         1.8         1.8 1.04586e-08
        1422         1.8         1.8 1.04549e-08
        1423         1.8         1.8 1.04959e-08
        1424         1.8         1.8 1.05219e-08
        1425         1.8         1.8 1.05182e-08
        1426         1.8         1.8 1.05441e-08
        1427         1.8         1.8 1.05404e-08
        1428         1.8         1.8 1.05515e-08
        1429         1.8         1.8 1.05625e-08
        1430         1.8         1.8 1.05882e-08
        1431         1.8         1.8 1.05845e-08
        1432         1.8         1.8   1.061e-08
        1433         1.8         1.8 1.06063e-08
        1434         1.8         1.8 1.06318e-08
        1435         1.8         1.8 1.06426e-08
        1436         1.8         1.8  1.0668e-08
        1437         1.8         1.8 1.06787e-08
        1438         1.8         1.8  1.0675e-08
        1439         1.8         1.8 1.07002e-08
        1440         1.8         1.8 1.06965e-08
        1441         1.8         1.8 1.07215e-08
        1442         1.8         1.8 1.07322e-08
        1443         1.8         1.8 1.07571e-08
        1444         1.8         1.8 1.07534e-08
        1445         1.8         1.8 1.07782e-08
        1446         1.8         1.8 1.07745e-08
        1447         1.8         1.8  1.0785e-08
        1448         1.8         1.8 1.07955e-08
        1449         1.8         1.8 1.08201e-08
        1450         1.8         1.8 1.08164e-08
        1451         1.8         1.8 1.08409e-08
        1452         1.8         1.8 1.08372e-08
        1453         1.8         1.8 1.08617e-08
        1454         1.8         1.8 1.08579e-08
        1455         1.8         1.8 1.08963e-08
